Job ID,Job Title,Location,Key Skills,Job Salary,Apply Link,Description
JOB-2315,Data Scientist,Pune,"TensorFlow, Kubernetes, Django, Langchain, Streamlit, Power BI, OpenAI",8-12 LPA,https://www.linkedin.com/jobs/search/?keywords=Data%20Scientist&location=India,Seeking a skilled Data Scientist based in Pune. Must be proficient in TensorFlow and Kubernetes.
JOB-2316,MLOps Engineer,Hyderabad,"Python, Deep Learning, Docker, Prompt Engineering, Node.Js, React",30+ LPA,https://www.linkedin.com/jobs/search/?keywords=MLOps%20Engineer&location=India,Seeking a skilled MLOps Engineer based in Hyderabad. Must be proficient in Python and Deep Learning.
JOB-2317,Data Analyst,Remote,"SQL, Deep Learning, Node.Js, RAG, Vector Databases, PyTorch, AWS",Competitive,https://www.linkedin.com/jobs/search/?keywords=Data%20Analyst&location=India,Seeking a skilled Data Analyst based in Remote. Must be proficient in SQL and Deep Learning.
JOB-2318,Cloud Architect,Remote,"Git, Python, Streamlit, SQL, TensorFlow, Django, Power BI",Not Disclosed by Recruiter,https://www.linkedin.com/jobs/search/?keywords=Cloud%20Architect&location=India,Seeking a skilled Cloud Architect based in Remote. Must be proficient in Git and Python.
JOB-2319,NLP Specialist,Gurgaon,"Django, Deep Learning, React, RAG, AWS, Node.Js",Not Disclosed by Recruiter,https://www.linkedin.com/jobs/search/?keywords=NLP%20Specialist&location=India,Seeking a skilled NLP Specialist based in Gurgaon. Must be proficient in Django and Deep Learning.
JOB-2320,MLOps Engineer,Pune,"NLP, Django, Streamlit, OpenAI",Not Disclosed by Recruiter,https://www.linkedin.com/jobs/search/?keywords=MLOps%20Engineer&location=India,Seeking a skilled MLOps Engineer based in Pune. Must be proficient in NLP and Django.
JOB-2321,Data Analyst,Pune,"Python, Django, Power BI, Node.Js",8-12 LPA,https://www.linkedin.com/jobs/search/?keywords=Data%20Analyst&location=India,Seeking a skilled Data Analyst based in Pune. Must be proficient in Python and Django.
JOB-2322,Data Analyst,Kochi,"OpenAI, Deep Learning, AWS, Vector Databases",15-25 LPA,https://www.linkedin.com/jobs/search/?keywords=Data%20Analyst&location=India,Seeking a skilled Data Analyst based in Kochi. Must be proficient in OpenAI and Deep Learning.
JOB-2323,Data Scientist,Chandigarh,"TensorFlow, Docker, Machine Learning, Power BI, Vector Databases, Streamlit",Not Disclosed by Recruiter,https://www.linkedin.com/jobs/search/?keywords=Data%20Scientist&location=India,Seeking a skilled Data Scientist based in Chandigarh. Must be proficient in TensorFlow and Docker.
JOB-2324,Data Analyst,Remote,"RAG, Python, React, Vector Databases",10-15 LPA,https://www.linkedin.com/jobs/search/?keywords=Data%20Analyst&location=India,Seeking a skilled Data Analyst based in Remote. Must be proficient in RAG and Python.
JOB-2325,MLOps Engineer,Mumbai,"AWS, Streamlit, Power BI, Deep Learning",15-25 LPA,https://www.linkedin.com/jobs/search/?keywords=MLOps%20Engineer&location=India,Seeking a skilled MLOps Engineer based in Mumbai. Must be proficient in AWS and Streamlit.
JOB-2326,Data Scientist,Chandigarh,"NLP, Deep Learning, Django, SQL, Streamlit, Langchain",8-12 LPA,https://www.linkedin.com/jobs/search/?keywords=Data%20Scientist&location=India,Seeking a skilled Data Scientist based in Chandigarh. Must be proficient in NLP and Deep Learning.
JOB-2327,AI Solutions Architect,Pune,"Git, React, Node.Js, Langchain, TensorFlow",Not Disclosed by Recruiter,https://www.linkedin.com/jobs/search/?keywords=AI%20Solutions%20Architect&location=India,Seeking a skilled AI Solutions Architect based in Pune. Must be proficient in Git and React.
JOB-2328,MLOps Engineer,Chandigarh,"Machine Learning, SQL, Streamlit, PyTorch, Docker, RAG",Competitive,https://www.linkedin.com/jobs/search/?keywords=MLOps%20Engineer&location=India,Seeking a skilled MLOps Engineer based in Chandigarh. Must be proficient in Machine Learning and SQL.
JOB-2329,AI Product Manager,Bengaluru,"Python, Git, Node.Js, Streamlit, AWS, TensorFlow, Django",30+ LPA,https://www.linkedin.com/jobs/search/?keywords=AI%20Product%20Manager&location=India,Seeking a skilled AI Product Manager based in Bengaluru. Must be proficient in Python and Git.
JOB-2330,Backend Engineer,Mumbai,"Streamlit, RAG, Django, Machine Learning, Langchain, OpenAI, Python",8-12 LPA,https://www.linkedin.com/jobs/search/?keywords=Backend%20Engineer&location=India,Seeking a skilled Backend Engineer based in Mumbai. Must be proficient in Streamlit and RAG.
JOB-2331,AI Product Manager,Bengaluru,"OpenAI, Deep Learning, Machine Learning, Django, AWS, SQL, React",15-25 LPA,https://www.linkedin.com/jobs/search/?keywords=AI%20Product%20Manager&location=India,Seeking a skilled AI Product Manager based in Bengaluru. Must be proficient in OpenAI and Deep Learning.
JOB-2332,Backend Engineer,Hyderabad,"Deep Learning, RAG, SQL, React, Power BI, Git, Python",20-35 LPA,https://www.linkedin.com/jobs/search/?keywords=Backend%20Engineer&location=India,Seeking a skilled Backend Engineer based in Hyderabad. Must be proficient in Deep Learning and RAG.
JOB-2333,Backend Engineer,Delhi NCR,"Kubernetes, Machine Learning, Git, Django, Docker",Not Disclosed by Recruiter,https://www.linkedin.com/jobs/search/?keywords=Backend%20Engineer&location=India,Seeking a skilled Backend Engineer based in Delhi NCR. Must be proficient in Kubernetes and Machine Learning.
JOB-2334,MLOps Engineer,Remote,"Power BI, Git, React, Docker, Python, OpenAI, Node.Js",30+ LPA,https://www.linkedin.com/jobs/search/?keywords=MLOps%20Engineer&location=India,Seeking a skilled MLOps Engineer based in Remote. Must be proficient in Power BI and Git.
JOB-2335,Machine Learning Engineer,Mumbai,"TensorFlow, Node.Js, Streamlit, Python, AWS",20-35 LPA,https://www.linkedin.com/jobs/search/?keywords=Machine%20Learning%20Engineer&location=India,Seeking a skilled Machine Learning Engineer based in Mumbai. Must be proficient in TensorFlow and Node.Js.
JOB-2336,Cloud Architect,Gurgaon,"Git, Docker, Prompt Engineering, Django",10-15 LPA,https://www.linkedin.com/jobs/search/?keywords=Cloud%20Architect&location=India,Seeking a skilled Cloud Architect based in Gurgaon. Must be proficient in Git and Docker.
JOB-2337,Prompt Engineer,Bengaluru,"Python, OpenAI, Langchain, Prompt Engineering, Node.Js, Power BI, SQL",30+ LPA,https://www.linkedin.com/jobs/search/?keywords=Prompt%20Engineer&location=India,Seeking a skilled Prompt Engineer based in Bengaluru. Must be proficient in Python and OpenAI.
JOB-2338,Data Analyst,Mumbai,"Kubernetes, RAG, TensorFlow, AWS, Machine Learning",30+ LPA,https://www.linkedin.com/jobs/search/?keywords=Data%20Analyst&location=India,Seeking a skilled Data Analyst based in Mumbai. Must be proficient in Kubernetes and RAG.
JOB-2339,Python Developer,Bengaluru,"Machine Learning, OpenAI, Docker, Vector Databases, PyTorch",10-15 LPA,https://www.linkedin.com/jobs/search/?keywords=Python%20Developer&location=India,Seeking a skilled Python Developer based in Bengaluru. Must be proficient in Machine Learning and OpenAI.
JOB-2340,MLOps Engineer,Hyderabad,"Machine Learning, Python, Langchain, NLP, Prompt Engineering",8-12 LPA,https://www.linkedin.com/jobs/search/?keywords=MLOps%20Engineer&location=India,Seeking a skilled MLOps Engineer based in Hyderabad. Must be proficient in Machine Learning and Python.
JOB-2341,Backend Engineer,Chennai,"PyTorch, React, Vector Databases, Django, Docker, Kubernetes, Power BI",20-35 LPA,https://www.linkedin.com/jobs/search/?keywords=Backend%20Engineer&location=India,Seeking a skilled Backend Engineer based in Chennai. Must be proficient in PyTorch and React.
JOB-2342,AI Product Manager,Mumbai,"Deep Learning, Power BI, NLP, Vector Databases, PyTorch",Competitive,https://www.linkedin.com/jobs/search/?keywords=AI%20Product%20Manager&location=India,Seeking a skilled AI Product Manager based in Mumbai. Must be proficient in Deep Learning and Power BI.
JOB-2343,Data Analyst,Pune,"Langchain, OpenAI, Machine Learning, Docker, RAG",20-35 LPA,https://www.linkedin.com/jobs/search/?keywords=Data%20Analyst&location=India,Seeking a skilled Data Analyst based in Pune. Must be proficient in Langchain and OpenAI.
JOB-2344,MLOps Engineer,Delhi NCR,"Python, Prompt Engineering, Node.Js, PyTorch",10-15 LPA,https://www.linkedin.com/jobs/search/?keywords=MLOps%20Engineer&location=India,Seeking a skilled MLOps Engineer based in Delhi NCR. Must be proficient in Python and Prompt Engineering.
JOB-2345,Generative AI Developer,Chandigarh,"Python, OpenAI, Langchain, Prompt Engineering, Node.Js, PyTorch, Deep Learning",10-15 LPA,https://www.linkedin.com/jobs/search/?keywords=Generative%20AI%20Developer&location=India,Seeking a skilled Generative AI Developer based in Chandigarh. Must be proficient in Python and OpenAI.
JOB-2346,Python Developer,Hyderabad,"OpenAI, Langchain, Node.Js, SQL, TensorFlow, Power BI",10-15 LPA,https://www.linkedin.com/jobs/search/?keywords=Python%20Developer&location=India,Seeking a skilled Python Developer based in Hyderabad. Must be proficient in OpenAI and Langchain.
JOB-2347,MLOps Engineer,Hyderabad,"Node.Js, Django, Langchain, Machine Learning, Git",Not Disclosed by Recruiter,https://www.linkedin.com/jobs/search/?keywords=MLOps%20Engineer&location=India,Seeking a skilled MLOps Engineer based in Hyderabad. Must be proficient in Node.Js and Django.
JOB-2348,Prompt Engineer,Pune,"Python, OpenAI, Langchain, Prompt Engineering, Deep Learning, Git, Django",30+ LPA,https://www.linkedin.com/jobs/search/?keywords=Prompt%20Engineer&location=India,Seeking a skilled Prompt Engineer based in Pune. Must be proficient in Python and OpenAI.
JOB-2349,Cloud Architect,Mumbai,"PyTorch, RAG, Vector Databases, Python, Node.Js, Langchain",Not Disclosed by Recruiter,https://www.linkedin.com/jobs/search/?keywords=Cloud%20Architect&location=India,Seeking a skilled Cloud Architect based in Mumbai. Must be proficient in PyTorch and RAG.
JOB-2350,Data Analyst,Mumbai,"Langchain, NLP, Node.Js, OpenAI, Power BI, RAG, Django",20-35 LPA,https://www.linkedin.com/jobs/search/?keywords=Data%20Analyst&location=India,Seeking a skilled Data Analyst based in Mumbai. Must be proficient in Langchain and NLP.
JOB-2351,MLOps Engineer,Pune,"Python, AWS, NLP, OpenAI, SQL, React",Not Disclosed by Recruiter,https://www.linkedin.com/jobs/search/?keywords=MLOps%20Engineer&location=India,Seeking a skilled MLOps Engineer based in Pune. Must be proficient in Python and AWS.
JOB-2352,Generative AI Developer,Chennai,"Python, OpenAI, Langchain, Prompt Engineering, React",15-25 LPA,https://www.linkedin.com/jobs/search/?keywords=Generative%20AI%20Developer&location=India,Seeking a skilled Generative AI Developer based in Chennai. Must be proficient in Python and OpenAI.
JOB-2353,Cloud Architect,Gurgaon,"Machine Learning, Langchain, Deep Learning, NLP",20-35 LPA,https://www.linkedin.com/jobs/search/?keywords=Cloud%20Architect&location=India,Seeking a skilled Cloud Architect based in Gurgaon. Must be proficient in Machine Learning and Langchain.
JOB-2354,NLP Specialist,Bengaluru,"TensorFlow, React, RAG, Deep Learning, Node.Js, Streamlit, Kubernetes",8-12 LPA,https://www.linkedin.com/jobs/search/?keywords=NLP%20Specialist&location=India,Seeking a skilled NLP Specialist based in Bengaluru. Must be proficient in TensorFlow and React.
JOB-2355,Python Developer,Kochi,"OpenAI, Vector Databases, Prompt Engineering, Deep Learning, SQL",Not Disclosed by Recruiter,https://www.linkedin.com/jobs/search/?keywords=Python%20Developer&location=India,Seeking a skilled Python Developer based in Kochi. Must be proficient in OpenAI and Vector Databases.
JOB-2356,MLOps Engineer,Kochi,"Git, TensorFlow, PyTorch, Docker, Node.Js, Vector Databases",8-12 LPA,https://www.linkedin.com/jobs/search/?keywords=MLOps%20Engineer&location=India,Seeking a skilled MLOps Engineer based in Kochi. Must be proficient in Git and TensorFlow.
JOB-2357,MLOps Engineer,Mumbai,"Prompt Engineering, React, Kubernetes, Docker, Python, Node.Js, Deep Learning",Not Disclosed by Recruiter,https://www.linkedin.com/jobs/search/?keywords=MLOps%20Engineer&location=India,Seeking a skilled MLOps Engineer based in Mumbai. Must be proficient in Prompt Engineering and React.
JOB-2358,Backend Engineer,Bengaluru,"Power BI, NLP, Deep Learning, Node.Js, AWS, RAG, SQL",Competitive,https://www.linkedin.com/jobs/search/?keywords=Backend%20Engineer&location=India,Seeking a skilled Backend Engineer based in Bengaluru. Must be proficient in Power BI and NLP.
JOB-2359,Python Developer,Pune,"Machine Learning, Deep Learning, Prompt Engineering, Power BI, AWS",20-35 LPA,https://www.linkedin.com/jobs/search/?keywords=Python%20Developer&location=India,Seeking a skilled Python Developer based in Pune. Must be proficient in Machine Learning and Deep Learning.
JOB-2360,NLP Specialist,Delhi NCR,"Vector Databases, OpenAI, Machine Learning, Django, React",Competitive,https://www.linkedin.com/jobs/search/?keywords=NLP%20Specialist&location=India,Seeking a skilled NLP Specialist based in Delhi NCR. Must be proficient in Vector Databases and OpenAI.
JOB-2361,Generative AI Developer,Delhi NCR,"Python, OpenAI, Langchain, Prompt Engineering, Machine Learning, Docker, Kubernetes",Not Disclosed by Recruiter,https://www.linkedin.com/jobs/search/?keywords=Generative%20AI%20Developer&location=India,Seeking a skilled Generative AI Developer based in Delhi NCR. Must be proficient in Python and OpenAI.
JOB-2362,Backend Engineer,Gurgaon,"Prompt Engineering, PyTorch, Node.Js, Langchain, Django",Competitive,https://www.linkedin.com/jobs/search/?keywords=Backend%20Engineer&location=India,Seeking a skilled Backend Engineer based in Gurgaon. Must be proficient in Prompt Engineering and PyTorch.
JOB-2363,AI Solutions Architect,Chennai,"Vector Databases, RAG, Deep Learning, Kubernetes, Langchain",15-25 LPA,https://www.linkedin.com/jobs/search/?keywords=AI%20Solutions%20Architect&location=India,Seeking a skilled AI Solutions Architect based in Chennai. Must be proficient in Vector Databases and RAG.
JOB-2364,Cloud Architect,Mumbai,"Git, TensorFlow, Docker, React",10-15 LPA,https://www.linkedin.com/jobs/search/?keywords=Cloud%20Architect&location=India,Seeking a skilled Cloud Architect based in Mumbai. Must be proficient in Git and TensorFlow.
JOB-2365,Generative AI Developer,Remote,"Python, OpenAI, Langchain, Prompt Engineering, NLP",Not Disclosed by Recruiter,https://www.linkedin.com/jobs/search/?keywords=Generative%20AI%20Developer&location=India,Seeking a skilled Generative AI Developer based in Remote. Must be proficient in Python and OpenAI.
JOB-2366,Python Developer,Remote,"Docker, React, RAG, Deep Learning, PyTorch",15-25 LPA,https://www.linkedin.com/jobs/search/?keywords=Python%20Developer&location=India,Seeking a skilled Python Developer based in Remote. Must be proficient in Docker and React.
JOB-2367,Python Developer,Bengaluru,"TensorFlow, Docker, SQL, Node.Js, Django",Competitive,https://www.linkedin.com/jobs/search/?keywords=Python%20Developer&location=India,Seeking a skilled Python Developer based in Bengaluru. Must be proficient in TensorFlow and Docker.
JOB-2368,Data Analyst,Chandigarh,"Deep Learning, Django, PyTorch, Docker, Node.Js",15-25 LPA,https://www.linkedin.com/jobs/search/?keywords=Data%20Analyst&location=India,Seeking a skilled Data Analyst based in Chandigarh. Must be proficient in Deep Learning and Django.
JOB-2369,AI Product Manager,Delhi NCR,"Prompt Engineering, Node.Js, Deep Learning, OpenAI, Streamlit",30+ LPA,https://www.linkedin.com/jobs/search/?keywords=AI%20Product%20Manager&location=India,Seeking a skilled AI Product Manager based in Delhi NCR. Must be proficient in Prompt Engineering and Node.Js.
JOB-2370,MLOps Engineer,Gurgaon,"Django, Python, Power BI, OpenAI, Docker",Competitive,https://www.linkedin.com/jobs/search/?keywords=MLOps%20Engineer&location=India,Seeking a skilled MLOps Engineer based in Gurgaon. Must be proficient in Django and Python.
JOB-2371,Data Analyst,Mumbai,"OpenAI, Prompt Engineering, Streamlit, Vector Databases, Git, NLP, AWS",10-15 LPA,https://www.linkedin.com/jobs/search/?keywords=Data%20Analyst&location=India,Seeking a skilled Data Analyst based in Mumbai. Must be proficient in OpenAI and Prompt Engineering.
